n,x,y,val
23819,5.857901999999999,1.361895,0
23820,5.86081,1.36484,0
23821,5.86081,1.37073,0
23822,5.863719000000001,1.379565,0
23823,5.863719000000001,1.382509,0
23824,5.872444000000001,1.382509,0
23825,5.889894,1.379565,0
23826,5.904434999999999,1.3766200000000002,0
23827,5.904434999999999,1.3766200000000002,0
23828,5.901527,1.3766200000000002,0
23829,5.898619,1.3766200000000002,0
23830,5.895711,1.3766200000000002,0
23831,5.895711,1.373675,0
23832,5.892802,1.367785,0
23833,5.886986,1.361895,0
23834,5.881169,1.35895,0
23835,5.889894,1.35306,0
23836,5.898619,1.34128,0
23837,5.910251000000001,1.332445,0
23838,5.901527,1.3295,0
23839,5.895711,1.32361,0
23840,5.889894,1.317719,0
23841,5.901527,1.317719,0
23842,5.910251000000001,1.326555,0
23843,5.916067,1.34128,0
23844,5.916067,1.344225,0
23845,5.916067,1.338335,0
23846,5.907343,1.326555,0
23847,5.895711,1.317719,0
23848,5.884078,1.3206639999999998,0
23849,5.878261,1.3147739999999999,0
23850,5.875353,1.308884,0
23851,5.878261,1.305939,0
23852,5.881169,1.305939,0
23853,5.889894,1.305939,0
23854,5.895711,1.305939,0
23855,5.892802,1.300049,0
23856,5.889894,1.285323,0
23857,5.886986,1.267652,0
23858,5.892802,1.267652,0
23859,5.892802,1.270597,0
23860,5.886986,1.270597,0
23861,5.878261,1.264707,0
23862,5.866626999999999,1.261762,0
23863,5.863719000000001,1.264707,0
23864,5.86081,1.264707,0
23865,5.863719000000001,1.267652,0
23866,5.866626999999999,1.264707,0
23867,5.875353,1.264707,0
23868,5.884078,1.267652,0
23869,5.889894,1.270597,0
23870,5.884078,1.2764879999999998,0
23871,5.881169,1.279433,0
23872,5.878261,1.282378,0
23873,5.881169,1.267652,0
23874,5.878261,1.249981,0
23875,5.875353,1.235254,0
23876,5.857901999999999,1.235254,0
23877,5.837541000000001,1.2411450000000002,0
23878,5.817179,1.2470350000000001,0
23879,5.808451,1.252926,0
23880,5.822996,1.255871,0
23881,5.834632,1.261762,0
23882,5.852084,1.264707,0
23883,5.854993,1.255871,0
23884,5.854993,1.2470350000000001,0
23885,5.857901999999999,1.2411450000000002,0
23886,5.857901999999999,1.2470350000000001,0
23887,5.857901999999999,1.255871,0
23888,5.857901999999999,1.255871,0
23889,5.854993,1.2470350000000001,0
23890,5.846267,1.235254,0
23891,5.837541000000001,1.235254,0
23892,5.834632,1.2382,0
23893,5.831723,1.24409,0
23894,5.8259050000000006,1.252926,0
23895,5.822996,1.261762,0
23896,5.820088,1.267652,0
23897,5.808451,1.264707,0
23898,5.793906,1.258816,0
23899,5.785178,1.255871,0
23900,5.788087,1.252926,0
23901,5.788087,1.249981,0
23902,5.788087,1.2411450000000002,0
23903,5.790996,1.235254,0
23904,5.793906,1.235254,0
23905,5.799723999999999,1.24409,0
23906,5.805542,1.249981,0
23907,5.802633,1.252926,0
23908,5.793906,1.252926,0
23909,5.773540000000001,1.255871,0
23910,5.761902,1.249981,0
23911,5.756083,1.235254,0
23912,5.758992,1.220528,0
23913,5.764812,1.223473,0
23914,5.767721,1.232309,0
23915,5.761902,1.2411450000000002,0
23916,5.756083,1.2411450000000002,0
23917,5.7444440000000005,1.24409,0
23918,5.741534,1.2470350000000001,0
23919,5.738624,1.252926,0
23920,5.738624,1.252926,0
23921,5.726985,1.2470350000000001,0
23922,5.715345,1.2470350000000001,0
23923,5.706615,1.24409,0
23924,5.709525,1.2382,0
23925,5.712435,1.235254,0
23926,5.712435,1.2264190000000001,0
23927,5.712435,1.220528,0
23928,5.715345,1.220528,0
23929,5.721165,1.2382,0
23930,5.724075,1.255871,0
23931,5.726985,1.2470350000000001,0
23932,5.721165,1.223473,0
23933,5.715345,1.199911,0
23934,5.715345,1.196965,0
23935,5.724075,1.196965,0
23936,5.735715,1.196965,0
23937,5.729895,1.2146370000000002,0
23938,5.724075,1.232309,0
23939,5.721165,1.249981,0
23940,5.721165,1.2470350000000001,0
23941,5.721165,1.2470350000000001,0
23942,5.724075,1.2470350000000001,0
23943,5.724075,1.249981,0
23944,5.721165,1.252926,0
23945,5.721165,1.249981,0
23946,5.721165,1.249981,0
23947,5.724075,1.249981,0
23948,5.724075,1.249981,0
23949,5.721165,1.252926,0
23950,5.715345,1.255871,0
23951,5.712435,1.261762,0
23952,5.712435,1.264707,0
23953,5.700794,1.267652,0
23954,5.694974,1.267652,0
23955,5.692064,1.264707,0
23956,5.703705,1.258816,0
23957,5.729895,1.252926,0
23958,5.7444440000000005,1.2470350000000001,0
23959,5.756083,1.2470350000000001,0
23960,5.753173,1.2470350000000001,0
23961,5.756083,1.2470350000000001,0
23962,5.758992,1.252926,0
23963,5.767721,1.264707,0
23964,5.77645,1.273542,0
23965,5.773540000000001,1.282378,0
23966,5.77645,1.279433,0
23967,5.77645,1.270597,0
23968,5.785178,1.258816,0
23969,5.782268,1.249981,0
23970,5.782268,1.2411450000000002,0
23971,5.773540000000001,1.2382,0
23972,5.764812,1.24409,0
23973,5.756083,1.264707,0
23974,5.756083,1.282378,0
23975,5.756083,1.297104,0
23976,5.758992,1.300049,0
23977,5.764812,1.302994,0
23978,5.767721,1.302994,0
23979,5.767721,1.294158,0
23980,5.767721,1.2764879999999998,0
23981,5.764812,1.255871,0
23982,5.761902,1.2470350000000001,0
23983,5.761902,1.2470350000000001,0
23984,5.770631,1.24409,0
23985,5.77645,1.24409,0
23986,5.7793589999999995,1.24409,0
23987,5.773540000000001,1.249981,0
23988,5.773540000000001,1.258816,0
23989,5.77645,1.267652,0
23990,5.782268,1.270597,0
23991,5.785178,1.270597,0
23992,5.7793589999999995,1.273542,0
23993,5.773540000000001,1.2764879999999998,0
23994,5.770631,1.279433,0
23995,5.77645,1.282378,0
23996,5.790996,1.282378,0
23997,5.805542,1.282378,0
23998,5.802633,1.282378,0
23999,5.7968150000000005,1.282378,0
24000,5.790996,1.285323,0
24001,5.785178,1.285323,0
24002,5.782268,1.291213,0
24003,5.782268,1.294158,0
24004,5.761902,1.300049,0
24005,5.741534,1.302994,0
24006,5.721165,1.294158,0
24007,5.726985,1.285323,0
24008,5.735715,1.273542,0
24009,5.741534,1.264707,0
24010,5.753173,1.255871,0
24011,5.761902,1.2470350000000001,0
24012,5.764812,1.249981,0
24013,5.764812,1.255871,0
24014,5.767721,1.261762,0
24015,5.767721,1.258816,0
24016,5.761902,1.249981,0
24017,5.756083,1.2411450000000002,0
24018,5.7444440000000005,1.2382,0
24019,5.741534,1.235254,0
24020,5.735715,1.2382,0
24021,5.735715,1.2470350000000001,0
24022,5.735715,1.255871,0
24023,5.732805,1.255871,0
24024,5.726985,1.258816,0
24025,5.732805,1.264707,0
24026,5.738624,1.267652,0
24027,5.7473540000000005,1.258816,0
24028,5.7444440000000005,1.2470350000000001,0
24029,5.7473540000000005,1.235254,0
24030,5.7473540000000005,1.235254,0
24031,5.7473540000000005,1.2382,0
24032,5.738624,1.2411450000000002,0
24033,5.729895,1.2411450000000002,0
24034,5.724075,1.2382,0
24035,5.726985,1.235254,0
24036,5.732805,1.229364,0
24037,5.738624,1.217583,0
24038,5.732805,1.202856,0
24039,5.724075,1.199911,0
24040,5.715345,1.196965,0
24041,5.718255,1.208747,0
24042,5.721165,1.217583,0
24043,5.724075,1.220528,0
24044,5.729895,1.2146370000000002,0
24045,5.732805,1.208747,0
24046,5.732805,1.208747,0
24047,5.729895,1.211692,0
24048,5.718255,1.2058010000000001,0
24049,5.709525,1.202856,0
24050,5.706615,1.196965,0
24051,5.709525,1.196965,0
24052,5.712435,1.196965,0
24053,5.715345,1.19402,0
24054,5.709525,1.19402,0
24055,5.703705,1.19402,0
24056,5.700794,1.19402,0
24057,5.709525,1.19402,0
24058,5.715345,1.19402,0
24059,5.721165,1.2058010000000001,0
24060,5.712435,1.217583,0
24061,5.706615,1.2264190000000001,0
24062,5.697883999999999,1.220528,0
24063,5.694974,1.211692,0
24064,5.686243,1.223473,0
24065,5.680422,1.2411450000000002,0
24066,5.677512,1.252926,0
24067,5.680422,1.252926,0
24068,5.686243,1.255871,0
24069,5.689153,1.261762,0
24070,5.692064,1.255871,0
24071,5.697883999999999,1.24409,0
24072,5.697883999999999,1.235254,0
24073,5.700794,1.232309,0
24074,5.741534,1.223473,0
24075,5.843358,1.220528,0
24076,6.000386,1.2264190000000001,0
24077,6.19509,1.2411450000000002,0
24078,6.438993,1.249981,0
24079,6.737744,1.252926,0
24080,7.0969169999999995,1.261762,0
24081,7.519095,1.270597,0
24082,8.006753999999999,1.267652,0
24083,8.501873,1.2470350000000001,0
24084,8.958437,1.19402,0
24085,9.425298,1.1351120000000001,0
24086,9.845253999999999,1.0732549999999998,0
24087,10.315362,1.043799,0
24088,10.707471,1.023179,0
24089,11.124038,1.020233,0
24090,11.491442,1.020233,0
24091,11.888853,1.040853,0
24092,12.265463,1.067364,0
24093,12.599015,1.093874,0
24094,12.887023,1.1174389999999998,0
24095,13.163222,1.141002,0
24096,13.449922,1.152784,0
24097,13.708198999999999,1.152784,0
24098,13.935457000000001,1.152784,0
24099,14.145688,1.161621,0
24100,14.297587,1.173402,0
24101,14.429985999999998,1.191075,0
24102,14.529182,1.202856,0
24103,14.622785,1.211692,0
24104,14.666806,1.211692,0
24105,14.661304999999999,1.211692,0
24106,14.606273000000002,1.202856,0
24107,14.531935999999998,1.176348,0
24108,14.402416,1.1292209999999998,0
24109,14.264463000000001,1.085037,0
24110,14.093166,1.043799,0
24111,13.940994,0.999613,0
24112,13.774759,0.961318,0
24113,13.633273,0.9289139999999999,0
24114,13.486059,0.920076,0
24115,13.355357999999999,0.914184,0
24116,13.238442000000001,0.925968,0
24117,13.171582,0.9348059999999999,0
24118,13.154862,0.9701549999999999,0
24119,13.185514000000001,1.00845,0
24120,13.252367000000001,1.0467440000000001,0
24121,13.369269000000001,1.070309,0
24122,13.469381,1.085037,0
24123,13.602734,1.102711,0
24124,13.683229,1.1292209999999998,0
24125,13.794165,1.152784,0
24126,13.852364999999999,1.173402,0
24127,13.924381,1.176348,0
24128,13.957604000000002,1.173402,0
24129,13.985282999999999,1.164566,0
24130,13.999120000000001,1.158675,0
24131,14.004654,1.15573,0
24132,13.993585000000001,1.152784,0
24133,13.982516,1.1498389999999998,0
24134,13.974212,1.1498389999999998,0
24135,13.968677,1.146893,0
24136,13.957604000000002,1.143948,0
24137,13.932688,1.152784,0
24138,13.918842999999999,1.164566,0
24139,13.913305,1.167511,0
24140,13.921612,1.161621,0
24141,13.92715,1.152784,0
24142,13.92715,1.1498389999999998,0
24143,13.940994,1.146893,0
24144,13.9493,1.143948,0
24145,13.957604000000002,1.1292209999999998,0
24146,13.952067999999999,1.114493,0
24147,13.960373,1.102711,0
24148,13.968677,1.102711,0
24149,13.957604000000002,1.105656,0
24150,13.935457000000001,1.1174389999999998,0
24151,13.918842999999999,1.132166,0
24152,13.916073999999998,1.126275,0
24153,13.916073999999998,1.114493,0
24154,13.910535000000001,1.108602,0
24155,13.907766,1.114493,0
24156,13.904997,1.1115469999999998,0
24157,13.899458,1.102711,0
24158,13.899458,1.090929,0
24159,13.904997,1.093874,0
24160,13.907766,1.093874,0
24161,13.907766,1.0968200000000001,0
24162,13.910535000000001,1.087983,0
24163,13.918842999999999,1.079146,0
24164,13.92715,1.067364,0
24165,13.921612,1.079146,0
24166,13.910535000000001,1.087983,0
24167,13.888379,1.0968200000000001,0
24168,13.877298999999999,1.0968200000000001,0
24169,13.866218,1.0968200000000001,0
24170,13.857906,1.102711,0
24171,13.852364999999999,1.1115469999999998,0
24172,13.852364999999999,1.1115469999999998,0
24173,13.857906,1.1115469999999998,0
24174,13.863447,1.108602,0
24175,13.863447,1.105656,0
24176,13.871757999999998,1.0968200000000001,0
24177,13.882839,1.093874,0
24178,13.896688000000001,1.090929,0
24179,13.899458,1.090929,0
24180,13.899458,1.087983,0
24181,13.899458,1.085037,0
24182,13.899458,1.082092,0
24183,13.896688000000001,1.085037,0
24184,13.896688000000001,1.0968200000000001,0
24185,13.896688000000001,1.108602,0
24186,13.902226999999998,1.114493,0
24187,13.904997,1.114493,0
24188,13.910535000000001,1.1174389999999998,0
24189,13.913305,1.1174389999999998,0
24190,13.918842999999999,1.12333,0
24191,13.899458,1.126275,0
24192,13.882839,1.126275,0
24193,13.877298999999999,1.126275,0
24194,13.888379,1.12333,0
24195,13.896688000000001,1.12333,0
24196,13.896688000000001,1.1174389999999998,0
24197,13.893918,1.114493,0
24198,13.893918,1.1115469999999998,0
24199,13.891148999999999,1.114493,0
24200,13.891148999999999,1.1174389999999998,0
24201,13.896688000000001,1.105656,0
24202,13.907766,1.090929,0
24203,13.904997,1.070309,0
24204,13.902226999999998,1.067364,0
24205,13.899458,1.064418,0
24206,13.907766,1.064418,0
24207,13.921612,1.067364,0
24208,13.929919,1.070309,0
24209,13.940994,1.0732549999999998,0
24210,13.938225,1.076201,0
24211,13.935457000000001,1.076201,0
24212,13.932688,1.079146,0
24213,13.92715,1.093874,0
24214,13.92715,1.108602,0
24215,13.929919,1.120384,0
24216,13.932688,1.120384,0
24217,13.935457000000001,1.1174389999999998,0
24218,13.92715,1.108602,0
24219,13.921612,1.0997649999999999,0
24220,13.916073999999998,1.0997649999999999,0
24221,13.918842999999999,1.108602,0
24222,13.921612,1.1174389999999998,0
24223,13.92715,1.114493,0
24224,13.932688,1.1115469999999998,0
24225,13.935457000000001,1.105656,0
24226,13.935457000000001,1.105656,0
24227,13.943763,1.105656,0
24228,13.952067999999999,1.102711,0
24229,13.960373,1.102711,0
24230,13.954835999999998,1.102711,0
24231,13.952067999999999,1.102711,0
24232,13.954835999999998,1.0968200000000001,0
24233,13.954835999999998,1.090929,0
24234,13.954835999999998,1.090929,0
24235,13.9493,1.0997649999999999,0
24236,13.940994,1.105656,0
24237,13.929919,1.102711,0
24238,13.92715,1.090929,0
24239,13.92715,1.082092,0
24240,13.929919,1.0732549999999998,0
24241,13.92715,1.0732549999999998,0
24242,13.929919,1.0732549999999998,0
24243,13.929919,1.076201,0
24244,13.932688,1.079146,0
24245,13.946531,1.085037,0
24246,13.960373,1.090929,0
24247,13.982516,1.093874,0
24248,13.990817999999999,1.0968200000000001,0
24249,13.999120000000001,1.0968200000000001,0
24250,13.999120000000001,1.108602,0
24251,13.996353,1.120384,0
24252,13.996353,1.132166,0
24253,13.982516,1.120384,0
24254,13.968677,1.105656,0
24255,13.971445000000001,1.090929,0
24256,13.985282999999999,1.085037,0
24257,13.999120000000001,1.082092,0
24258,13.985282999999999,1.082092,0
24259,13.974212,1.082092,0
24260,13.968677,1.082092,0
24261,13.974212,1.085037,0
24262,13.988051,1.087983,0
24263,13.999120000000001,1.090929,0
24264,14.007420999999999,1.093874,0
24265,14.007420999999999,1.093874,0
24266,14.004654,1.0968200000000001,0
24267,13.999120000000001,1.0968200000000001,0
24268,13.996353,1.0968200000000001,0
24269,13.996353,1.093874,0
24270,13.999120000000001,1.085037,0
24271,13.996353,1.076201,0
24272,13.996353,1.085037,0
24273,13.993585000000001,1.105656,0
24274,13.982516,1.126275,0
24275,13.974212,1.1292209999999998,0
24276,13.968677,1.126275,0
24277,13.974212,1.1115469999999998,0
24278,13.979748,1.0968200000000001,0
24279,13.982516,1.090929,0
24280,13.97698,1.0968200000000001,0
24281,13.974212,1.0997649999999999,0
24282,13.965909,1.0997649999999999,0
24283,13.965909,1.0968200000000001,0
24284,13.979748,1.0968200000000001,0
24285,13.996353,1.0968200000000001,0
24286,14.010188000000001,1.0997649999999999,0
24287,14.007420999999999,1.102711,0
24288,14.001887,1.105656,0
24289,14.004654,1.0997649999999999,0
24290,14.007420999999999,1.090929,0
24291,14.010188000000001,1.082092,0
24292,14.012954999999998,1.082092,0
24293,14.018489,1.087983,0
24294,14.024022,1.0997649999999999,0
24295,14.029554999999998,1.1115469999999998,0
24296,14.015722,1.114493,0
24297,14.001887,1.114493,0
24298,13.988051,1.1174389999999998,0
24299,13.985282999999999,1.1174389999999998,0
24300,13.985282999999999,1.1174389999999998,0
24301,13.988051,1.1174389999999998,0
24302,13.996353,1.114493,0
24303,14.004654,1.1174389999999998,0
24304,14.010188000000001,1.1174389999999998,0
24305,14.010188000000001,1.12333,0
24306,14.015722,1.1351120000000001,0
24307,14.024022,1.146893,0
24308,14.029554999999998,1.141002,0
24309,14.024022,1.1292209999999998,0
24310,14.024022,1.120384,0
24311,14.024022,1.126275,0
24312,14.015722,1.132166,0
24313,14.004654,1.12333,0
24314,13.996353,1.1115469999999998,0
24315,13.996353,1.108602,0
24316,13.999120000000001,1.114493,0
24317,14.004654,1.12333,0
24318,14.010188000000001,1.1174389999999998,0
24319,14.010188000000001,1.114493,0
24320,14.010188000000001,1.108602,0
24321,14.012954999999998,1.108602,0
24322,14.015722,1.114493,0
24323,14.015722,1.1174389999999998,0
24324,14.015722,1.1174389999999998,0
24325,14.024022,1.12333,0
24326,14.037854000000001,1.132166,0
24327,14.048919,1.1351120000000001,0
24328,14.048919,1.1351120000000001,0
24329,14.048919,1.1351120000000001,0
24330,14.051685,1.1380569999999999,0
24331,14.051685,1.141002,0
24332,14.054451,1.141002,0
24333,14.057216,1.1380569999999999,0
24334,14.057216,1.1292209999999998,0
24335,14.057216,1.126275,0
24336,14.057216,1.12333,0
24337,14.059982000000002,1.120384,0
24338,14.065514000000002,1.1174389999999998,0
24339,14.071045000000002,1.114493,0
24340,14.071045000000002,1.114493,0
24341,14.068279,1.114493,0
24342,14.071045000000002,1.1174389999999998,0
24343,14.076575,1.12333,0
24344,14.076575,1.12333,0
24345,14.071045000000002,1.12333,0
24346,14.065514000000002,1.1174389999999998,0
24347,14.076575,1.114493,0
24348,14.087635999999998,1.114493,0
24349,14.095931,1.1115469999999998,0
24350,14.090401000000002,1.1115469999999998,0
24351,14.084871,1.1115469999999998,0
24352,14.082106,1.108602,0
24353,14.079341000000001,1.108602,0
24354,14.079341000000001,1.1115469999999998,0
24355,14.082106,1.120384,0
24356,14.076575,1.1292209999999998,0
24357,14.07381,1.120384,0
24358,14.071045000000002,1.108602,0
24359,14.07381,1.093874,0
24360,14.082106,1.087983,0
24361,14.093166,1.085037,0
24362,14.10699,1.085037,0
24363,14.109754999999998,1.087983,0
24364,14.115282999999998,1.079146,0
24365,14.118048000000002,1.070309,0
24366,14.123576000000002,1.064418,0
24367,14.126339999999999,1.0614729999999999,0
24368,14.126339999999999,1.0614729999999999,0
24369,14.120811999999999,1.067364,0
24370,14.112519,1.079146,0
24371,14.10699,1.087983,0
24372,14.120811999999999,1.085037,0
24373,14.137395999999999,1.079146,0
24374,14.148451000000001,1.0732549999999998,0
24375,14.145688,1.076201,0
24376,14.14016,1.087983,0
24377,14.14016,1.0997649999999999,0
24378,14.142923999999999,1.102711,0
24379,14.151214999999999,1.102711,0
24380,14.156742000000001,1.1115469999999998,0
24381,14.151214999999999,1.12333,0
24382,14.145688,1.1174389999999998,0
24383,14.137395999999999,1.102711,0
24384,14.14016,1.090929,0
24385,14.14016,1.093874,0
24386,14.14016,1.0968200000000001,0
24387,14.142923999999999,1.0968200000000001,0
24388,14.148451000000001,1.0997649999999999,0
24389,14.156742000000001,1.093874,0
24390,14.162268,1.087983,0
24391,14.159505,1.093874,0
24392,14.153978,1.105656,0
24393,14.153978,1.0997649999999999,0
24394,14.156742000000001,1.082092,0
24395,14.151214999999999,1.070309,0
24396,14.14016,1.079146,0
24397,14.134633,1.085037,0
24398,14.14016,1.082092,0
24399,14.151214999999999,1.087983,0
24400,14.165032,1.0968200000000001,0
24401,14.176084,1.093874,0
24402,14.181610000000001,1.087983,0
24403,14.178847,1.085037,0
24404,14.178847,1.093874,0
24405,14.181610000000001,1.085037,0
24406,14.187135000000001,1.0732549999999998,0
24407,14.19266,1.064418,0
24408,14.198185,1.0732549999999998,0
24409,14.195423000000002,1.090929,0
24410,14.195423000000002,1.102711,0
24411,14.195423000000002,1.1115469999999998,0
24412,14.198185,1.114493,0
24413,14.189898000000001,1.114493,0
24414,14.181610000000001,1.1174389999999998,0
24415,14.173321,1.1174389999999998,0
24416,14.176084,1.120384,0
24417,14.176084,1.120384,0
24418,14.178847,1.12333,0
24419,14.184372,1.12333,0
24420,14.19266,1.120384,0
24421,14.198185,1.1174389999999998,0
24422,14.198185,1.1292209999999998,0
24423,14.198185,1.141002,0
24424,14.200947,1.152784,0
24425,14.203710000000001,1.152784,0
24426,14.203710000000001,1.146893,0
24427,14.214757999999998,1.132166,0
24428,14.223044,1.120384,0
24429,14.220282000000001,1.114493,0
24430,14.211996,1.1174389999999998,0
24431,14.206472,1.120384,0
24432,14.206472,1.120384,0
24433,14.209234,1.1115469999999998,0
24434,14.211996,1.102711,0
24435,14.214757999999998,1.0968200000000001,0
24436,14.21752,1.105656,0
24437,14.220282000000001,1.1174389999999998,0
24438,14.225805,1.126275,0
24439,14.23409,1.132166,0
24440,14.242374,1.1351120000000001,0
24441,14.245135999999999,1.1292209999999998,0
24442,14.247897,1.126275,0
24443,14.250658,1.1292209999999998,0
24444,14.253419000000001,1.132166,0
24445,14.253419000000001,1.1380569999999999,0
24446,14.256179999999999,1.132166,0
24447,14.256179999999999,1.12333,0
24448,14.256179999999999,1.114493,0
24449,14.256179999999999,1.114493,0
24450,14.253419000000001,1.114493,0
24451,14.250658,1.1115469999999998,0
24452,14.247897,1.1115469999999998,0
24453,14.250658,1.1174389999999998,0
24454,14.253419000000001,1.120384,0
24455,14.256179999999999,1.132166,0
24456,14.256179999999999,1.143948,0
24457,14.253419000000001,1.15573,0
24458,14.253419000000001,1.1498389999999998,0
24459,14.247897,1.15573,0
24460,14.239613,1.158675,0
24461,14.231329,1.158675,0
24462,14.239613,1.15573,0
24463,14.247897,1.15573,0
24464,14.256179999999999,1.15573,0
24465,14.245135999999999,1.15573,0
24466,14.236851999999999,1.158675,0
24467,14.228567000000002,1.161621,0
24468,14.209234,1.164566,0
24469,14.195423000000002,1.164566,0
24470,14.165032,1.158675,0
24471,14.131869,1.152784,0
24472,14.101460999999999,1.126275,0
24473,14.062748000000001,1.105656,0
24474,14.004654,1.0997649999999999,0
24475,13.924381,1.1115469999999998,0
24476,13.860676999999999,1.120384,0
24477,13.788621,1.114493,0
24478,13.735937,1.105656,0
24479,13.683229,1.102711,0
24480,13.661029000000001,1.0968200000000001,0
24481,13.638825,1.090929,0
24482,13.624945,1.082092,0
24483,13.636049,1.070309,0
24484,13.669354,1.064418,0
24485,13.70265,1.067364,0
24486,13.741484,1.0732549999999998,0
24487,13.766441,1.079146,0
24488,13.794165,1.079146,0
24489,13.83574,1.082092,0
24490,13.880069,1.082092,0
24491,13.924381,1.085037,0
24492,13.957604000000002,1.079146,0
24493,13.979748,1.070309,0
24494,13.988051,1.0614729999999999,0
24495,13.97698,1.058527,0
24496,13.963141,1.058527,0
24497,13.957604000000002,1.064418,0
24498,13.9493,1.070309,0
24499,13.943763,1.076201,0
24500,13.940994,1.079146,0
24501,13.932688,1.085037,0
24502,13.92715,1.085037,0
24503,13.921612,1.082092,0
24504,13.921612,1.082092,0
24505,13.921612,1.079146,0
24506,13.921612,1.0732549999999998,0
24507,13.932688,1.0732549999999998,0
24508,13.940994,1.0732549999999998,0
24509,13.9493,1.076201,0
24510,13.952067999999999,1.076201,0
24511,13.952067999999999,1.079146,0
24512,13.957604000000002,1.082092,0
24513,13.960373,1.082092,0
24514,13.965909,1.085037,0
24515,13.971445000000001,1.079146,0
24516,13.974212,1.076201,0
24517,13.971445000000001,1.070309,0
24518,13.965909,1.067364,0
24519,13.960373,1.0732549999999998,0
24520,13.960373,1.082092,0
24521,13.971445000000001,1.076201,0
24522,13.985282999999999,1.064418,0
24523,13.971445000000001,1.0526360000000001,0
24524,13.910535000000001,1.0555809999999999,0
24525,13.810797,1.070309,0
24526,13.6416,1.082092,0
24527,13.427678,1.12333,0
24528,13.154862,1.146893,0
24529,12.803205,1.191075,0
24530,12.388893,1.220528,0
24531,11.908553,1.264707,0
24532,11.344593,1.294158,0
24533,10.786907000000001,1.3147739999999999,0
24534,10.178746,1.3295,0
24535,9.631122,1.388399,0
24536,9.061653,1.447296,0
24537,8.542117999999999,1.532691,0
24538,8.052863,1.5798020000000002,0
24539,7.5537589999999994,1.6416330000000001,0
24540,7.1056,1.7093479999999999,0
24541,6.633367,1.806495,0
24542,6.229947,1.9006889999999999,0
24543,5.805542,1.997816,0
24544,5.432933,2.08316,0
24545,5.071528,2.144955,0
24546,4.715555999999999,2.159667,0
24547,4.359219,2.16261,0
24548,4.017168,2.1861490000000003,0
24549,3.7362949999999997,2.21263,0
24550,3.4962400000000002,2.236167,0
24551,3.3000059999999998,2.236167,0
24552,3.1417900000000003,2.197918,0
24553,3.033355,2.165552,0
24554,2.965939,2.136127,0
24555,2.9248990000000004,2.159667,0
24556,2.933693,2.1802639999999998,0
24557,2.971802,2.197918,0
24558,3.039217,2.21263,0
24559,3.1417900000000003,2.227341,0
24560,3.253132,2.242052,0
24561,3.3790949999999995,2.25382,0
24562,3.499168,2.265588,0
24563,3.592863,2.28324,0
24564,3.695319,2.309717,0
24565,3.765561,2.333252,0
24566,3.8240879999999997,2.353844,0
24567,3.838718,2.377377,0
24568,3.8533480000000004,2.397968,0
24569,3.82994,2.427382,0
24570,3.78312,2.430323,0
24571,3.692392,2.409733,0
24572,3.6133559999999996,2.386202,0
24573,3.52845,2.359727,0
24574,3.4611,2.342077,0
24575,3.420099,2.321485,0
24576,3.3615209999999998,2.315601,0
24577,3.3351580000000003,2.327368,0
24578,3.3087940000000002,2.3450189999999997,0
24579,3.314653,2.350902,0
24580,3.3380870000000002,2.362669,0
24581,3.3615209999999998,2.3891430000000002,0
24582,3.3790949999999995,2.409733,0
24583,3.387882,2.4214990000000003,0
24584,3.39374,2.415616,0
24585,3.39374,2.409733,0
24586,3.387882,2.400909,0
24587,3.3790949999999995,2.38326,0
24588,3.358592,2.347961,0
24589,3.3351580000000003,2.324427,0
24590,3.314653,2.309717,0
24591,3.317582,2.295008,0
24592,3.3205120000000004,2.280298,0
24593,3.3234410000000003,2.265588,0
24594,3.32637,2.2567619999999997,0
24595,3.317582,2.247936,0
24596,3.3058650000000003,2.230283,0
24597,3.294147,2.2214560000000003,0
24598,3.297076,2.224399,0
24599,3.297076,2.236167,0
24600,3.3000059999999998,2.2155720000000003,0
24601,3.294147,2.1861490000000003,0
24602,3.2882879999999997,2.1743799999999998,0
24603,3.282429,2.189091,0
24604,3.27657,2.192034,0
24605,3.27657,2.1802639999999998,0
24606,3.282429,2.159667,0
24607,3.2912169999999996,2.153782,0
24608,3.3058650000000003,2.147898,0
24609,3.3087940000000002,2.165552,0
24610,3.3058650000000003,2.183207,0
24611,3.294147,2.197918,0
24612,3.294147,2.194976,0
24613,3.3029349999999997,2.194976,0
24614,3.311724,2.200861,0
24615,3.317582,2.206745,0
24616,3.311724,2.21263,0
24617,3.3000059999999998,2.206745,0
24618,3.297076,2.197918,0
24619,3.3000059999999998,2.1861490000000003,0
24620,3.285358,2.177322,0
24621,3.2677810000000003,2.171437,0
24622,3.256062,2.171437,0
24623,3.2648509999999997,2.171437,0
24624,3.2736400000000003,2.171437,0
24625,3.27657,2.171437,0
24626,3.2736400000000003,2.1743799999999998,0
24627,3.2736400000000003,2.177322,0
24628,3.27071,2.177322,0
24629,3.27071,2.183207,0
24630,3.282429,2.189091,0
24631,3.297076,2.192034,0
24632,3.3058650000000003,2.192034,0
24633,3.3029349999999997,2.197918,0
24634,3.294147,2.206745,0
24635,3.2882879999999997,2.200861,0
24636,3.282429,2.189091,0
24637,3.2736400000000003,2.1861490000000003,0
24638,3.261921,2.189091,0
24639,3.256062,2.1861490000000003,0
24640,3.253132,2.1743799999999998,0
24641,3.250203,2.171437,0
24642,3.244343,2.183207,0
24643,3.241413,2.189091,0
